team_id,team_name,season,conference,rpi_rank,sos_rank,nonconference_rpi_rank,nonconference_sos_rank,conference_wins,conference_losses,conference_win_pct,overall_wins,overall_losses,overall_win_pct,nonconference_wins,nonconference_losses,nonconference_win_pct,home_wins,home_losses,home_win_pct,road_wins,road_losses,road_win_pct,neutral_wins,neutral_losses,neutral_win_pct,q1_wins,q1_losses,q1_win_pct,q2_wins,q2_losses,q2_win_pct,q3_wins,q3_losses,q3_win_pct,q4_wins,q4_losses,q4_win_pct
IPEDS:128771,Central Connecticut,2021,Northeast,116,242,100,36,21,9,0.7,28,15,0.6512,3,3,0.5,13,7,0.65,11,5,0.6875,4,3,0.5714,0,3,0.0,4,5,0.4444,0,0,,24,7,0.7742
NCAA:army-west-point,Army,2021,Patriot League,117,164,119,126,15,10,0.6,28,25,0.5283,9,11,0.45,12,7,0.6316,14,13,0.5185,2,5,0.2857,0,2,0.0,2,5,0.2857,1,0,1.0,25,18,0.5814
IPEDS:175856,Jackson State,2021,SWAC,118,289,87,23,24,0,1.0,32,9,0.7805,5,8,0.3846,16,1,0.9412,13,7,0.65,3,1,0.75,0,2,0.0,0,4,0.0,1,1,0.5,31,2,0.9394
IPEDS:207582,Oral Roberts,2021,The Summit League,119,198,177,153,19,7,0.7308,31,23,0.5741,9,14,0.3913,13,11,0.5417,15,10,0.6,3,2,0.6,4,3,0.5714,6,9,0.4,0,3,0.0,21,8,0.7241
IPEDS:122612,San Francisco,2021,West Coast,120,100,117,46,16,11,0.5926,25,28,0.4717,9,17,0.3462,12,10,0.5455,13,18,0.4194,0,0,,3,10,0.2308,2,5,0.2857,2,5,0.2857,18,8,0.6923
IPEDS:159993,ULM,2021,Sun Belt,121,126,41,60,11,13,0.4583,26,26,0.5,15,11,0.5769,14,8,0.6364,11,16,0.4074,1,2,0.3333,5,6,0.4545,0,4,0.0,5,7,0.4167,16,9,0.64
IPEDS:136172,North Florida,2021,ASUN,122,109,150,142,11,7,0.6111,22,23,0.4889,8,14,0.3636,11,9,0.55,11,14,0.44,0,0,,2,8,0.2,3,10,0.2308,8,2,0.8,9,3,0.75
IPEDS:202480,Dayton,2021,Atlantic 10,123,79,184,101,12,4,0.75,24,27,0.4706,10,21,0.3226,12,14,0.4615,10,12,0.4545,2,1,0.6667,2,9,0.1818,1,7,0.125,9,5,0.6429,12,6,0.6667
IPEDS:198516,Elon,2021,Colonial Athletic,124,91,118,78,10,8,0.5556,22,22,0.5,11,12,0.4783,15,9,0.625,6,12,0.3333,1,1,0.5,3,4,0.4286,7,6,0.5385,1,5,0.1667,11,7,0.6111
IPEDS:160612,Southeastern Louisiana,2021,Southland,125,201,80,171,22,17,0.5641,32,24,0.5714,8,5,0.6154,21,9,0.7,11,15,0.4231,0,0,,1,5,0.1667,3,2,0.6,11,7,0.6111,17,10,0.6296
IPEDS:186584,Seton Hall,2021,Big East,126,142,160,145,16,11,0.5926,23,25,0.4792,7,12,0.3684,12,6,0.6667,11,17,0.3929,0,2,0.0,0,4,0.0,3,3,0.5,7,9,0.4375,13,9,0.5909
IPEDS:157401,Murray State,2021,Ohio Valley,127,230,156,224,18,12,0.6,33,25,0.569,12,11,0.5217,17,6,0.7391,13,15,0.4643,3,4,0.4286,0,3,0.0,4,6,0.4,4,4,0.5,25,12,0.6757
IPEDS:206695,Youngstown State,2021,Horizon League,128,245,145,253,24,16,0.6,32,24,0.5714,8,6,0.5714,19,4,0.8261,13,18,0.4194,0,2,0.0,3,7,0.3,0,0,,5,8,0.3846,24,9,0.7273
IPEDS:186380,Rutgers,2021,Big Ten,129,110,272,271,21,23,0.4773,21,23,0.4773,0,0,,7,13,0.35,13,9,0.5909,1,1,0.5,3,2,0.6,5,6,0.4545,5,5,0.5,8,10,0.4444
IPEDS:215770,Saint Joseph's,2021,Atlantic 10,130,159,170,158,15,9,0.625,21,19,0.525,6,8,0.4286,12,8,0.6,9,10,0.4737,0,1,0.0,1,3,0.25,2,5,0.2857,3,2,0.6,15,9,0.625
IPEDS:179566,Missouri State,2021,Missouri Valley,131,122,84,115,11,13,0.4583,20,23,0.4651,9,9,0.5,10,7,0.5882,10,14,0.4167,0,2,0.0,2,7,0.2222,1,5,0.1667,6,2,0.75,11,9,0.55
IPEDS:178396,Missouri,2021,SEC,132,18,165,118,8,22,0.2667,15,36,0.2941,7,14,0.3333,6,15,0.2857,9,17,0.3462,0,4,0.0,4,20,0.1667,4,10,0.2857,1,3,0.25,6,3,0.6667
IPEDS:159717,McNeese,2021,Southland,133,163,149,66,21,18,0.5385,31,30,0.5082,6,10,0.375,19,8,0.7037,10,21,0.3226,2,1,0.6667,0,9,0.0,0,0,,10,11,0.4762,21,10,0.6774
IPEDS:218539,Presbyterian College,2021,Big South,134,182,214,129,18,16,0.5294,22,23,0.4889,1,5,0.1667,8,6,0.5714,11,16,0.4074,3,1,0.75,4,3,0.5714,0,6,0.0,2,5,0.2857,16,9,0.64
IPEDS:102368,Troy,2021,Sun Belt,135,138,120,138,13,11,0.5417,27,26,0.5094,14,13,0.5185,19,9,0.6786,8,15,0.3478,0,2,0.0,1,3,0.25,8,9,0.4706,5,8,0.3846,13,6,0.6842
IPEDS:110608,Cal State Northridge,2021,Big West,136,174,272,271,21,19,0.525,21,19,0.525,0,0,,10,10,0.5,11,9,0.55,0,0,,3,5,0.375,2,2,0.5,0,0,,16,12,0.5714
IPEDS:101480,Jacksonville State,2021,Ohio Valley,137,118,111,61,16,14,0.5333,26,27,0.4906,10,13,0.4348,16,12,0.5714,10,15,0.4,0,0,,1,5,0.1667,3,6,0.3333,4,7,0.3636,18,9,0.6667
IPEDS:157386,Morehead State,2021,Ohio Valley,138,210,96,190,13,11,0.5417,24,23,0.5106,11,10,0.5238,12,4,0.75,12,17,0.4138,0,2,0.0,0,3,0.0,1,2,0.3333,6,3,0.6667,17,15,0.5312
IPEDS:121150,Pepperdine,2021,West Coast,139,136,92,107,12,15,0.4444,20,25,0.4444,8,10,0.4444,7,9,0.4375,13,16,0.4483,0,0,,1,8,0.1111,2,3,0.4,5,3,0.625,12,11,0.5217
IPEDS:110617,Sacramento State,2021,Western Athletic,140,258,67,185,22,14,0.6111,35,22,0.614,12,6,0.6667,17,10,0.6296,17,10,0.6296,1,2,0.3333,2,2,0.5,2,5,0.2857,5,3,0.625,26,12,0.6842
IPEDS:228769,UTA,2021,Sun Belt,141,129,176,164,13,11,0.5417,27,30,0.4737,12,18,0.4,13,11,0.5417,11,16,0.4074,3,3,0.5,1,4,0.2,7,13,0.35,5,5,0.5,14,8,0.6364
IPEDS:193973,Niagara,2021,MAAC,142,203,272,271,17,15,0.5312,17,17,0.5,0,0,,6,6,0.5,11,11,0.5,0,0,,0,4,0.0,3,7,0.3,0,0,,14,6,0.7
IPEDS:486840,Kennesaw State,2021,ASUN,143,243,129,181,13,8,0.619,29,22,0.5686,14,12,0.5385,16,7,0.6957,12,13,0.48,1,2,0.3333,4,8,0.3333,1,7,0.125,1,2,0.3333,23,5,0.8214
IPEDS:157951,Western Kentucky,2021,Conference USA,144,108,153,167,15,17,0.4688,27,29,0.4821,11,10,0.5238,18,13,0.5806,8,15,0.3478,1,1,0.5,3,12,0.2,6,10,0.375,1,3,0.25,17,4,0.8095
IPEDS:145637,Illinois,2021,Big Ten,145,175,272,271,22,22,0.5,22,22,0.5,0,0,,7,9,0.4375,11,7,0.6111,4,6,0.4,1,2,0.3333,6,6,0.5,3,7,0.3,12,7,0.6316
IPEDS:159939,New Orleans,2021,Southland,146,161,210,136,23,17,0.575,29,28,0.5088,5,9,0.3571,17,14,0.5484,11,13,0.4583,1,1,0.5,0,3,0.0,1,5,0.1667,10,10,0.5,18,10,0.6429
IPEDS:131469,George Washington,2021,Atlantic 10,147,224,198,231,14,10,0.5833,26,18,0.5909,12,8,0.6,18,11,0.6207,8,7,0.5333,0,0,,3,3,0.5,0,0,,1,9,0.1,22,6,0.7857
IPEDS:137546,Stetson,2021,ASUN,148,215,83,110,10,8,0.5556,26,23,0.5306,16,13,0.5517,16,8,0.6667,10,15,0.4,0,0,,2,6,0.25,8,7,0.5333,3,8,0.2727,13,2,0.8667
IPEDS:133951,FIU,2021,Conference USA,149,56,132,67,11,19,0.3667,20,31,0.3922,9,12,0.4286,10,17,0.3704,8,14,0.3636,2,0,1.0,2,14,0.125,6,8,0.4286,6,3,0.6667,6,6,0.5
IPEDS:203517,Kent State,2021,Mid-American,150,208,127,82,23,17,0.575,30,26,0.5357,7,9,0.4375,15,14,0.5172,15,12,0.5556,0,0,,4,7,0.3636,0,2,0.0,3,4,0.4286,23,13,0.6389
IPEDS:221847,Tennessee Tech,2021,Ohio Valley,151,180,107,134,15,15,0.5,22,25,0.4681,7,10,0.4118,12,5,0.7059,9,19,0.3214,1,1,0.5,0,3,0.0,1,4,0.2,5,8,0.3846,16,10,0.6154
IPEDS:230038,BYU,2021,West Coast,152,191,200,205,15,12,0.5556,23,27,0.46,8,15,0.3478,11,6,0.6471,12,21,0.3636,0,0,,2,9,0.1818,2,1,0.6667,3,3,0.5,16,14,0.5333
IPEDS:110422,Cal Poly,2021,Big West,153,211,183,234,21,19,0.525,31,25,0.5536,10,6,0.625,20,13,0.6061,11,12,0.4783,0,0,,5,10,0.3333,2,2,0.5,5,2,0.7143,19,11,0.6333
IPEDS:110680,UC San Diego,2021,Big West,154,127,204,73,21,19,0.525,24,28,0.4615,3,9,0.25,11,17,0.3929,13,11,0.5417,0,0,,2,6,0.25,2,10,0.1667,3,1,0.75,17,11,0.6071
IPEDS:215062,Penn,2021,Ivy League,155,67,148,105,0,0,,6,8,0.4286,6,8,0.4286,4,5,0.4444,2,3,0.4,0,0,,0,0,,0,3,0.0,0,0,,6,5,0.5455
IPEDS:110556,Fresno State,2021,Mountain West,156,128,221,184,16,18,0.4706,20,25,0.4444,4,7,0.3636,11,10,0.5238,9,15,0.375,0,0,,1,7,0.125,7,11,0.3889,1,2,0.3333,11,5,0.6875
IPEDS:192819,Marist,2021,MAAC,157,272,272,271,17,9,0.6538,18,11,0.6207,0,0,,10,4,0.7143,8,7,0.5333,0,0,,0,0,,4,5,0.4444,2,2,0.5,12,4,0.75
IPEDS:160038,Northwestern State,2021,Southland,158,197,164,131,20,16,0.5556,26,26,0.5,6,8,0.4286,15,10,0.6,11,15,0.4231,0,1,0.0,2,2,0.5,3,4,0.4286,5,6,0.4545,16,14,0.5333
IPEDS:196060,Albany,2021,America East,159,178,124,87,20,18,0.5263,22,25,0.4681,2,5,0.2857,10,10,0.5,12,14,0.4615,0,1,0.0,0,1,0.0,0,5,0.0,5,5,0.5,17,14,0.5484
IPEDS:217819,Charleston,2021,Colonial Athletic,160,177,157,165,12,12,0.5,26,25,0.5098,11,11,0.5,14,13,0.5185,9,10,0.4737,3,2,0.6,1,5,0.1667,4,10,0.2857,3,4,0.4286,18,6,0.75
IPEDS:139940,Georgia State,2021,Sun Belt,161,49,179,25,12,12,0.5,18,37,0.3273,5,24,0.1724,10,13,0.4348,7,23,0.2333,1,1,0.5,2,10,0.1667,6,17,0.2609,4,7,0.3636,6,3,0.6667
IPEDS:227368,UTRGV,2021,Western Athletic,162,246,126,152,20,15,0.5714,32,26,0.5517,9,9,0.5,21,7,0.75,8,17,0.32,3,2,0.6,3,5,0.375,2,3,0.4,3,7,0.3,24,11,0.6857
IPEDS:220075,East Tennessee State,2021,Southern,163,173,171,216,13,16,0.4483,24,25,0.4898,11,9,0.55,15,11,0.5769,9,14,0.3913,0,0,,0,1,0.0,6,11,0.3529,3,3,0.5,15,10,0.6
IPEDS:214777,Penn State,2021,Big Ten,164,123,272,271,18,24,0.4286,18,24,0.4286,0,0,,8,8,0.5,6,13,0.3158,4,3,0.5714,0,3,0.0,3,6,0.3333,7,10,0.4118,8,5,0.6154
IPEDS:144892,Eastern Illinois,2021,Ohio Valley,165,247,114,233,14,16,0.4667,24,23,0.5106,10,7,0.5882,10,8,0.5556,14,15,0.4828,0,0,,0,0,,4,3,0.5714,3,7,0.3,17,13,0.5667
IPEDS:130253,Sacred Heart,2021,Northeast,166,233,213,199,17,10,0.6296,23,25,0.4792,5,13,0.2778,9,5,0.6429,12,18,0.4,2,2,0.5,0,0,,1,3,0.25,3,6,0.3333,19,16,0.5429
IPEDS:233277,Radford,2021,Big South,167,188,69,96,17,19,0.4722,23,23,0.5,6,4,0.6,15,10,0.6,8,13,0.381,0,0,,0,4,0.0,3,6,0.3333,3,4,0.4286,17,9,0.6538
IPEDS:196079,Binghamton,2021,America East,168,158,272,271,16,20,0.4444,16,20,0.4444,0,0,,7,9,0.4375,9,11,0.45,0,0,,0,0,,3,5,0.375,4,4,0.5,9,11,0.45
IPEDS:197869,Appalachian State,2021,Sun Belt,169,112,173,124,11,10,0.5238,21,31,0.4038,9,20,0.3103,12,8,0.6,8,22,0.2667,1,1,0.5,0,11,0.0,3,8,0.2727,1,6,0.1429,17,6,0.7391
IPEDS:198385,Davidson,2021,Atlantic 10,170,202,144,212,11,13,0.4583,24,24,0.5,13,11,0.5417,16,7,0.6957,6,16,0.2727,2,1,0.6667,2,8,0.2,1,3,0.25,8,4,0.6667,13,9,0.5909
IPEDS:145813,Illinois State,2021,Missouri Valley,171,119,192,187,12,15,0.4444,23,34,0.4035,10,17,0.3704,12,10,0.5455,10,22,0.3125,1,2,0.3333,1,14,0.0667,4,4,0.5,5,6,0.4545,13,10,0.5652
IPEDS:106245,Little Rock,2021,Sun Belt,172,153,123,139,11,13,0.4583,21,30,0.4118,10,15,0.4,12,5,0.7059,9,23,0.2812,0,2,0.0,0,5,0.0,5,3,0.625,6,11,0.3529,10,11,0.4762
IPEDS:110565,Cal State Fullerton,2021,Big West,173,80,98,28,13,23,0.3611,20,35,0.3636,7,12,0.3684,10,15,0.4,10,20,0.3333,0,0,,2,12,0.1429,3,6,0.3333,5,4,0.5556,10,13,0.4348
IPEDS:150534,Evansville,2021,Missouri Valley,174,181,197,245,11,16,0.4074,28,27,0.5091,17,10,0.6296,20,14,0.5882,8,12,0.4,0,1,0.0,4,8,0.3333,3,6,0.3333,6,5,0.5455,15,8,0.6522
IPEDS:206084,Toledo,2021,Mid-American,175,157,193,50,21,19,0.525,23,33,0.4107,2,14,0.125,11,9,0.55,12,24,0.3333,0,0,,1,7,0.125,2,11,0.1538,3,1,0.75,17,14,0.5484
IPEDS:236948,Washington,2021,Pac-12,176,63,133,180,6,21,0.2222,20,30,0.4,14,9,0.6087,16,17,0.4848,4,13,0.2353,0,0,,3,17,0.15,1,5,0.1667,0,3,0.0,16,5,0.7619
IPEDS:147767,Northwestern,2021,Big Ten,177,143,272,271,15,21,0.4167,15,21,0.4167,0,0,,4,5,0.4444,3,9,0.25,8,7,0.5333,0,2,0.0,3,8,0.2727,5,7,0.4167,7,4,0.6364
IPEDS:226091,Lamar,2021,Southland,178,238,49,228,17,19,0.4722,25,23,0.5208,8,2,0.8,13,11,0.5417,12,10,0.5455,0,2,0.0,0,0,,0,5,0.0,6,7,0.4615,19,11,0.6333
IPEDS:227757,Rice,2021,Conference USA,179,134,202,241,11,20,0.3548,23,29,0.4423,12,9,0.5714,14,15,0.4828,8,12,0.4,1,2,0.3333,4,12,0.25,5,6,0.4545,0,4,0.0,14,7,0.6667
IPEDS:234085,VMI,2021,Southern,180,85,207,120,13,17,0.4333,18,29,0.383,5,12,0.2941,11,14,0.44,7,15,0.3182,0,0,,0,5,0.0,4,12,0.25,6,4,0.6,8,8,0.5
IPEDS:106458,Arkansas State,2021,Sun Belt,181,140,137,125,10,14,0.4167,19,30,0.3878,8,15,0.3478,10,7,0.5882,8,22,0.2667,1,1,0.5,0,4,0.0,3,6,0.3333,8,10,0.4444,8,10,0.4444
IPEDS:224147,Texas A&M-Corpus Christi,2021,Southland,182,155,224,89,20,14,0.5882,25,29,0.463,4,13,0.2353,18,10,0.6429,6,14,0.3,1,5,0.1667,3,4,0.4286,0,5,0.0,6,10,0.375,16,10,0.6154
IPEDS:228431,Stephen F. Austin,2021,Southland,183,135,136,44,17,22,0.4359,20,31,0.3922,3,9,0.25,11,9,0.55,8,22,0.2667,1,0,1.0,0,4,0.0,2,3,0.4,9,9,0.5,9,15,0.375
IPEDS:117946,Loyola-Marymount,2021,West Coast,184,130,188,132,13,14,0.4815,20,29,0.4082,7,15,0.3182,12,12,0.5,8,17,0.32,0,0,,2,8,0.2,3,4,0.4286,3,8,0.2727,12,9,0.5714
IPEDS:209825,Portland,2021,West Coast,185,222,232,244,14,13,0.5185,24,26,0.48,10,13,0.4348,11,13,0.4583,13,13,0.5,0,0,,3,9,0.25,2,3,0.4,3,3,0.5,16,11,0.5926
IPEDS:166513,UMass-Lowell,2021,America East,186,154,208,68,18,20,0.4737,19,28,0.4043,1,8,0.1111,9,11,0.45,10,17,0.3704,0,0,,1,2,0.3333,1,6,0.1429,1,3,0.25,16,17,0.4848
IPEDS:213543,Lehigh,2021,Patriot League,187,263,241,249,17,10,0.6296,24,19,0.5581,4,6,0.4,11,12,0.4783,13,7,0.65,0,0,,0,0,,0,0,,3,8,0.2727,21,11,0.6562
IPEDS:195809,Saint John's,2021,Big East,188,189,77,154,10,16,0.3846,19,21,0.475,9,5,0.6429,13,10,0.5652,6,11,0.3529,0,0,,1,3,0.25,1,5,0.1667,4,7,0.3636,13,6,0.6842
IPEDS:172699,Western Michigan,2021,Mid-American,189,228,256,173,23,17,0.575,24,26,0.48,1,9,0.1,15,9,0.625,9,17,0.3462,0,0,,4,4,0.5,0,6,0.0,1,3,0.25,19,13,0.5938
IPEDS:191649,Hofstra,2021,Colonial Athletic,190,183,54,117,8,16,0.3333,17,22,0.4359,9,6,0.6,10,8,0.5556,7,14,0.3333,0,0,,0,8,0.0,2,3,0.4,1,1,0.5,14,10,0.5833
IPEDS:161253,Maine,2021,America East,191,256,110,252,16,17,0.4848,22,22,0.5,5,3,0.625,7,10,0.4118,15,11,0.5769,0,1,0.0,0,0,,1,1,0.5,3,3,0.5,18,18,0.5
IPEDS:130226,Quinnipiac,2021,MAAC,192,36,272,271,7,21,0.25,7,21,0.25,0,0,,4,6,0.4,3,15,0.1667,0,0,,0,4,0.0,3,9,0.25,0,4,0.0,4,4,0.5
IPEDS:110486,Cal State Bakersfield,2021,Big West,193,194,248,261,17,19,0.4722,20,23,0.4651,3,4,0.4286,12,12,0.5,8,11,0.4211,0,0,,1,7,0.125,1,3,0.25,0,4,0.0,18,9,0.6667
IPEDS:187985,New Mexico,2021,Mountain West,194,150,162,182,10,17,0.3704,16,25,0.3902,6,8,0.4286,9,6,0.6,6,16,0.2727,1,3,0.25,2,5,0.2857,6,13,0.3158,0,0,,8,7,0.5333
IPEDS:123554,Saint Mary's College,2021,West Coast,195,235,125,206,11,16,0.4074,25,26,0.4902,14,10,0.5833,14,12,0.5385,11,14,0.44,0,0,,1,2,0.3333,3,6,0.3333,7,5,0.5833,14,13,0.5185
IPEDS:221768,Tennessee-Martin,2021,Ohio Valley,196,212,128,195,10,17,0.3704,19,29,0.3958,9,12,0.4286,5,8,0.3846,14,21,0.4,0,0,,2,1,0.6667,1,9,0.1,0,6,0.0,16,13,0.5517
IPEDS:122931,Santa Clara,2021,West Coast,197,90,66,19,8,19,0.2963,18,33,0.3529,10,14,0.4167,9,16,0.36,9,17,0.3462,0,0,,3,9,0.25,0,3,0.0,5,8,0.3846,10,13,0.4348
IPEDS:156620,Eastern Kentucky,2021,Ohio Valley,198,133,159,85,13,17,0.4333,21,32,0.3962,8,15,0.3478,16,9,0.64,5,23,0.1786,0,0,,1,5,0.1667,3,7,0.3,5,9,0.3571,12,11,0.5217
IPEDS:166629,UMass,2021,Atlantic 10,199,102,91,112,3,17,0.15,13,30,0.3023,10,13,0.4348,2,10,0.1667,11,20,0.3548,0,0,,0,8,0.0,3,7,0.3,1,5,0.1667,9,10,0.4737
IPEDS:199157,North Carolina Central,2021,MEAC,200,278,116,141,17,11,0.6071,27,20,0.5745,8,7,0.5333,15,6,0.7143,10,14,0.4167,2,0,1.0,0,2,0.0,0,0,,3,0,1.0,24,18,0.5714
IPEDS:219602,Austin Peay,2021,Ohio Valley,201,170,220,166,16,14,0.5333,23,33,0.4107,6,17,0.2609,10,13,0.4348,11,16,0.4074,2,4,0.3333,0,6,0.0,1,5,0.1667,7,7,0.5,15,15,0.5
IPEDS:106704,Central Arkansas,2021,Southland,202,207,174,191,18,22,0.45,23,28,0.451,5,6,0.4545,14,11,0.56,9,17,0.3462,0,0,,0,2,0.0,2,2,0.5,5,11,0.3125,16,13,0.5517
IPEDS:134945,Jacksonville,2021,ASUN,203,82,178,103,3,15,0.1667,16,34,0.32,8,16,0.3333,6,15,0.2857,8,17,0.32,2,2,0.5,4,5,0.4444,8,10,0.4444,4,14,0.2222,0,5,0.0
IPEDS:129525,Hartford,2021,America East,204,223,272,271,18,20,0.4737,18,20,0.4737,0,0,,13,7,0.65,5,13,0.2778,0,0,,0,0,,0,4,0.0,3,1,0.75,15,15,0.5
IPEDS:231624,William & Mary,2021,Colonial Athletic,205,81,151,20,10,14,0.4167,14,29,0.3256,3,13,0.1875,8,10,0.4444,5,17,0.2273,1,2,0.3333,0,12,0.0,3,3,0.5,3,4,0.4286,8,10,0.4444
IPEDS:230764,Utah,2021,Pac-12,206,95,234,265,7,23,0.2333,17,33,0.34,10,10,0.5,10,12,0.4545,7,21,0.25,0,0,,3,18,0.1429,2,4,0.3333,1,2,0.3333,11,9,0.55
IPEDS:204857,Ohio,2021,Mid-American,207,262,134,243,19,21,0.475,28,25,0.5283,9,4,0.6923,19,10,0.6552,9,15,0.375,0,0,,4,4,0.5,0,0,,3,4,0.4286,21,17,0.5526
IPEDS:166850,Merrimack,2021,Northeast,208,229,244,248,13,14,0.4815,19,22,0.4634,6,8,0.4286,11,10,0.5238,8,12,0.4,0,0,,0,1,0.0,0,6,0.0,2,3,0.4,17,12,0.5862
IPEDS:152600,Valparaiso,2021,Missouri Valley,209,111,217,215,9,19,0.3214,16,35,0.3137,5,14,0.2632,7,6,0.5385,7,27,0.2059,2,2,0.5,0,12,0.0,3,2,0.6,4,11,0.2667,9,10,0.4737
IPEDS:192448,Long Island,2021,Northeast,210,281,271,271,18,11,0.6207,20,15,0.5714,2,2,0.5,10,6,0.625,10,7,0.5882,0,2,0.0,0,0,,1,3,0.25,1,2,0.3333,18,10,0.6429
IPEDS:141574,Hawaii,2021,Big West,211,148,44,15,16,24,0.4,17,26,0.3953,1,2,0.3333,10,10,0.5,7,16,0.3043,0,0,,2,9,0.1818,3,1,0.75,0,4,0.0,12,12,0.5
IPEDS:204024,Miami (OH),2021,Mid-American,212,255,168,232,18,22,0.45,25,31,0.4464,7,9,0.4375,12,8,0.6,12,22,0.3529,1,1,0.5,0,9,0.0,0,4,0.0,3,5,0.375,22,13,0.6286
IPEDS:110671,UC Riverside,2021,Big West,213,76,86,3,12,28,0.3,15,36,0.2941,3,8,0.2727,6,19,0.24,9,17,0.3462,0,0,,2,9,0.1818,0,8,0.0,4,4,0.5,9,15,0.375
IPEDS:171100,Michigan State,2021,Big Ten,214,167,272,271,17,27,0.3864,17,27,0.3864,0,0,,5,11,0.3125,7,9,0.4375,5,7,0.4167,1,2,0.3333,5,7,0.4167,6,7,0.4615,5,11,0.3125
IPEDS:181394,Omaha,2021,The Summit League,215,234,186,175,14,12,0.5385,22,25,0.4681,8,11,0.4211,13,13,0.5,9,12,0.4286,0,0,,0,0,,5,13,0.2778,3,7,0.3,14,5,0.7368
IPEDS:220978,Middle Tennessee,2021,Conference USA,216,231,199,251,12,19,0.3871,24,29,0.4528,11,8,0.5789,14,12,0.5385,9,15,0.375,1,2,0.3333,1,9,0.1,3,5,0.375,4,5,0.4444,16,10,0.6154
IPEDS:230171,Dixie State,2021,Western Athletic,217,216,230,102,21,15,0.5833,24,32,0.4286,3,17,0.15,17,9,0.6538,7,23,0.2333,0,0,,1,2,0.3333,0,14,0.0,3,8,0.2727,20,8,0.7143
IPEDS:120883,Pacific,2021,West Coast,218,124,106,71,7,20,0.2593,17,34,0.3333,10,14,0.4167,8,14,0.3636,9,20,0.3103,0,0,,1,4,0.2,4,9,0.3077,2,5,0.2857,10,16,0.3846
IPEDS:149231,SIUE,2021,Ohio Valley,219,251,190,238,13,17,0.4333,23,27,0.46,10,10,0.5,13,10,0.5652,10,17,0.3704,0,0,,0,0,,2,4,0.3333,4,6,0.4,17,17,0.5
IPEDS:220862,Memphis,2021,American Athletic,220,66,141,113,7,25,0.2188,18,39,0.3158,10,12,0.4545,13,16,0.4483,3,21,0.125,2,2,0.5,1,13,0.0714,5,20,0.2,1,2,0.3333,11,4,0.7333
IPEDS:192703,Manhattan,2021,MAAC,221,96,272,271,12,22,0.3529,12,24,0.3333,0,0,,8,10,0.4444,4,14,0.2222,0,0,,0,6,0.0,1,11,0.0833,2,2,0.5,9,5,0.6429
IPEDS:191931,Iona,2021,MAAC,222,54,272,271,3,11,0.2143,3,11,0.2143,0,0,,1,3,0.25,2,8,0.2,0,0,,0,4,0.0,1,3,0.25,0,0,,2,4,0.3333
IPEDS:191241,Fordham,2021,Atlantic 10,223,276,152,223,11,9,0.55,24,19,0.5581,13,10,0.5652,14,10,0.5833,10,9,0.5263,0,0,,0,0,,1,0,1.0,7,6,0.5385,16,13,0.5517
IPEDS:243780,Purdue,2021,Big Ten,224,196,272,271,16,26,0.381,16,26,0.381,0,0,,4,9,0.3077,8,9,0.4706,4,8,0.3333,1,3,0.25,1,9,0.1,5,10,0.3333,9,4,0.6923
IPEDS:228459,Texas State,2021,Sun Belt,225,132,182,128,9,15,0.375,21,36,0.3684,12,19,0.3871,14,15,0.4828,5,17,0.2273,2,4,0.3333,1,6,0.1429,3,6,0.3333,8,9,0.4706,9,15,0.375
IPEDS:133650,Florida A&M,2021,MEAC,226,192,211,123,15,13,0.5357,22,34,0.3929,6,19,0.24,14,9,0.6087,4,24,0.1429,4,1,0.8,0,4,0.0,2,9,0.1818,0,5,0.0,20,16,0.5556
IPEDS:219709,Belmont,2021,Ohio Valley,227,206,215,183,14,16,0.4667,21,30,0.4118,7,14,0.3333,14,11,0.56,7,19,0.2692,0,0,,0,5,0.0,1,4,0.2,6,6,0.5,14,15,0.4828
IPEDS:164076,Towson,2021,Colonial Athletic,228,186,225,202,11,12,0.4783,21,36,0.3684,10,22,0.3125,12,11,0.5217,9,23,0.2812,0,2,0.0,2,9,0.1818,0,7,0.0,0,2,0.0,19,18,0.5135
IPEDS:213367,La Salle,2021,Atlantic 10,229,287,239,269,15,9,0.625,32,21,0.6038,17,12,0.5862,15,10,0.6,17,11,0.6071,0,0,,0,0,,2,2,0.5,3,5,0.375,27,14,0.6585
IPEDS:179159,Saint Louis,2021,Atlantic 10,230,115,212,161,6,10,0.375,16,31,0.3404,10,21,0.3226,8,19,0.2963,8,12,0.4,0,0,,1,6,0.1429,2,8,0.2,6,9,0.4,7,8,0.4667
IPEDS:240453,Milwaukee,2021,Horizon League,231,213,243,198,17,23,0.425,22,33,0.4,3,8,0.2727,12,12,0.5,8,21,0.2759,2,0,1.0,1,5,0.1667,0,3,0.0,7,11,0.3889,14,14,0.5
IPEDS:130943,Delaware,2021,Colonial Athletic,232,145,155,130,8,16,0.3333,12,22,0.3529,4,6,0.4,8,9,0.4706,4,13,0.2353,0,0,,2,6,0.25,0,2,0.0,0,0,,10,14,0.4167
IPEDS:225511,Houston,2021,American Athletic,233,169,146,197,7,21,0.25,19,34,0.3585,12,11,0.5217,11,13,0.4583,8,19,0.2963,0,2,0.0,1,2,0.3333,5,25,0.1667,2,2,0.5,11,5,0.6875
IPEDS:169798,Eastern Michigan,2021,Mid-American,234,254,102,227,15,25,0.375,21,30,0.4118,6,5,0.5455,7,13,0.35,14,17,0.4516,0,0,,2,9,0.1818,0,0,,1,3,0.25,18,18,0.5
